,Time,Agent,Strat,Payoff,Run,Coop_list
10,1,10,0.6632451540781341,4,0,"{Agent38: 0, Agent9: 1, Agent79: 1, Agent35: 1, Agent51: 0, Agent19: 1, Agent78: 1, Agent66: 1, Agent56: 1, Agent43: 1, Agent95: 1, Agent57: 1, Agent87: 1, Agent77: 1, Agent2: 1, Agent12: 1, Agent67: 1}"
11,1,11,0.5018747423269561,1,0,"{Agent99: 1, Agent19: 1, Agent42: 3, Agent59: 1, Agent44: 1, Agent93: 1, Agent24: 1, Agent14: 1, Agent82: 1, Agent83: 1, Agent40: 2, Agent89: 1, Agent98: 1, Agent91: 1, Agent88: 1, Agent10: 1}"
12,1,12,0.4127351377598815,8,0,"{Agent40: 6662, Agent20: 8904, Agent59: 4646, Agent82: 3873, Agent39: 2895, Agent6: 2288, Agent46: 3454, Agent10: 1645, Agent56: 2371, Agent51: 3509, Agent17: 1111, Agent18: 1982, Agent34: 412, Agent62: 1816, Agent23: 1136, Agent25: 722, Agent45: 856, Agent0: 7, Agent89: 134, Agent67: 1028, Agent78: 188, Agent48: 136, Agent71: 522, Agent3: 43, Agent68: 73, Agent26: 571, Agent58: 425, Agent35: 450, Agent44: 24, Agent8: 2, Agent99: 73, Agent21: 60, Agent11: 2, Agent16: 245, Agent52: 117, Agent38: 1, Agent94: 114, Agent27: 92, Agent72: 1, Agent41: 157, Agent14: 41, Agent24: 68, Agent93: 51, Agent88: 1, Agent43: 4, Agent63: 4, Agent4: 1, Agent53: 1, Agent64: 1, Agent32: 1}"
13,1,13,0.6023216816628896,0,0,"{Agent10: 3, Agent15: 2, Agent73: 2, Agent90: 1, Agent9: 1}"
14,1,14,0.5473475986701326,13,0,"{Agent6: 3, Agent76: 2, Agent61: 2, Agent93: 2, Agent15: 1, Agent86: 2, Agent71: 2, Agent27: 1, Agent31: 2, Agent78: 1, Agent89: 1, Agent94: 1, Agent4: 0, Agent79: 1, Agent12: 1, Agent66: 1, Agent56: 1, Agent47: 1, Agent30: 1, Agent72: 0, Agent29: 1}"
15,1,15,0.40020253654497623,1,0,"{Agent55: 2, Agent84: 1, Agent44: 0, Agent29: 1, Agent17: 1, Agent59: 1, Agent27: 1, Agent53: 1, Agent72: 2, Agent8: 1, Agent40: 1, Agent89: 1, Agent32: 1, Agent30: 1, Agent67: 1, Agent19: 1, Agent16: 1, Agent87: 1, Agent98: 2}"
16,1,16,0.6638985023872961,3,0,"{Agent75: 0, Agent7: 2, Agent84: 1, Agent5: 1}"
17,1,17,0.6758912202668474,6,0,"{Agent79: 212, Agent18: 18, Agent29: 218, Agent33: 205, Agent84: 210, Agent8: 40, Agent12: 14, Agent85: 2, Agent82: 143, Agent32: 185, Agent93: 25, Agent94: 183, Agent67: 36, Agent76: 208, Agent68: 9, Agent13: 1, Agent41: 1, Agent23: 36, Agent72: 40, Agent63: 166, Agent34: 1, Agent66: 10, Agent45: 51, Agent19: 63, Agent74: 8, Agent59: 60, Agent88: 1, Agent62: 189, Agent91: 214, Agent3: 186, Agent26: 185, Agent30: 193, Agent96: 141, Agent47: 153, Agent24: 198, Agent87: 44, Agent51: 120, Agent50: 1, Agent22: 155, Agent65: 133, Agent92: 148, Agent25: 45, Agent48: 36, Agent44: 37, Agent1: 54, Agent71: 1, Agent4: 128, Agent58: 204, Agent20: 2, Agent31: 192, Agent78: 128, Agent83: 55, Agent80: 2, Agent16: 7, Agent46: 4, Agent37: 3, Agent56: 4, Agent10: 2, Agent54: 1}"
18,1,18,0.38218661706758306,3,0,"{Agent94: 43, Agent23: 3, Agent59: 11, Agent84: 31, Agent91: 40, Agent88: 2, Agent1: 7, Agent62: 5, Agent93: 34, Agent20: 1, Agent6: 1, Agent79: 38, Agent33: 35, Agent55: 1, Agent32: 10, Agent4: 2, Agent37: 1, Agent25: 2, Agent72: 20, Agent76: 41, Agent19: 39, Agent80: 1, Agent30: 39, Agent12: 8, Agent44: 33, Agent26: 38, Agent63: 31, Agent51: 1, Agent82: 21, Agent22: 4, Agent78: 5, Agent48: 1, Agent46: 1, Agent8: 2, Agent92: 1, Agent45: 20, Agent97: 1, Agent86: 2, Agent3: 2, Agent99: 2, Agent35: 1, Agent5: 1, Agent36: 1}"
19,1,19,0.6608663801758331,0,0,"{Agent94: 1689, Agent33: 1680, Agent6: 561, Agent59: 1098, Agent48: 231, Agent22: 1336, Agent73: 2, Agent80: 433, Agent91: 1654, Agent30: 1614, Agent23: 624, Agent25: 1073, Agent44: 180, Agent79: 1427, Agent45: 1128, Agent84: 1530, Agent92: 1118, Agent10: 62, Agent4: 764, Agent63: 1259, Agent65: 1195, Agent51: 628, Agent82: 1133, Agent12: 92, Agent46: 37, Agent41: 171, Agent28: 161, Agent40: 67, Agent9: 167, Agent86: 470, Agent15: 318, Agent3: 438, Agent74: 5, Agent49: 75, Agent95: 257, Agent99: 12, Agent16: 103, Agent34: 115, Agent35: 405, Agent17: 383, Agent57: 370, Agent7: 342, Agent13: 1, Agent75: 37, Agent21: 136, Agent85: 71, Agent38: 47, Agent90: 42, Agent70: 24, Agent14: 52, Agent36: 3, Agent52: 2, Agent37: 89, Agent39: 41, Agent5: 2, Agent43: 1, Agent27: 1, Agent24: 12, Agent31: 1, Agent47: 15, Agent83: 4, Agent60: 0, Agent67: 3, Agent72: 6, Agent69: 1, Agent53: 2, Agent62: 2, Agent89: 2, Agent50: 2, Agent1: 1}"
20,1,20,0.4240590277277331,5,0,"{Agent24: 1, Agent0: 1, Agent79: 2, Agent53: 1, Agent14: 1, Agent3: 1, Agent27: 1, Agent45: 1, Agent21: 1, Agent8: 1, Agent93: 1}"
21,1,21,0.5919326993040515,7,0,"{Agent27: 1, Agent55: 1, Agent29: 1, Agent30: 1, Agent9: 1, Agent42: 1, Agent50: 1, Agent16: 1, Agent0: 1, Agent53: 1}"
22,1,22,0.6084868327536991,8,0,"{Agent18: 2, Agent17: 1, Agent14: 2, Agent84: 2, Agent81: 1, Agent92: 0, Agent68: 1, Agent31: 1, Agent43: 1, Agent49: 1, Agent61: 0, Agent33: 2}"
23,1,23,0.5735935727661765,0,0,"{Agent94: 4061, Agent75: 1508, Agent25: 3325, Agent12: 473, Agent91: 4386, Agent63: 2578, Agent3: 4160, Agent40: 2066, Agent9: 2532, Agent21: 2874, Agent37: 1818, Agent5: 1362, Agent13: 1409, Agent88: 681, Agent46: 528, Agent56: 41, Agent41: 1172, Agent61: 1185, Agent87: 0, Agent95: 190, Agent24: 106, Agent30: 665, Agent27: 20, Agent42: 355, Agent58: 436, Agent54: 333, Agent66: 264, Agent73: 5, Agent84: 10, Agent65: 50, Agent18: 343, Agent17: 29, Agent55: 45, Agent69: 13, Agent52: 65, Agent68: 131, Agent89: 204, Agent79: 2, Agent11: 10, Agent39: 26, Agent62: 1, Agent8: 2, Agent19: 17, Agent51: 1, Agent70: 1, Agent85: 9, Agent35: 15, Agent34: 1, Agent7: 1, Agent22: 5, Agent98: 0, Agent77: 1, Agent99: 2, Agent81: 1, Agent60: 2}"
24,1,24,0.48885708618108537,8,0,"{Agent58: 593, Agent32: 588, Agent33: 626, Agent63: 521, Agent4: 368, Agent67: 119, Agent72: 95, Agent22: 444, Agent96: 411, Agent13: 1, Agent25: 206, Agent65: 343, Agent88: 1, Agent80: 24, Agent92: 427, Agent62: 551, Agent85: 2, Agent93: 89, Agent51: 339, Agent71: 4, Agent82: 507, Agent79: 615, Agent54: 12, Agent66: 10, Agent31: 579, Agent23: 120, Agent55: 1, Agent76: 636, Agent19: 278, Agent9: 1, Agent45: 188, Agent78: 357, Agent37: 39, Agent84: 610, Agent83: 331, Agent8: 130, Agent59: 173, Agent6: 3, Agent48: 113, Agent44: 93, Agent1: 145, Agent94: 570, Agent20: 1, Agent30: 595, Agent91: 613, Agent26: 561, Agent16: 26, Agent10: 1, Agent12: 14, Agent18: 23, Agent46: 1, Agent43: 14, Agent61: 0, Agent28: 12, Agent60: 2, Agent64: 2, Agent27: 2, Agent41: 1, Agent77: 2, Agent34: 5, Agent98: 1, Agent95: 5, Agent5: 1, Agent42: 1, Agent53: 2, Agent57: 1}"
25,1,25,0.3402804832273463,5,0,"{Agent12: 5232, Agent40: 6064, Agent20: 4301, Agent28: 3115, Agent88: 3168, Agent48: 2813, Agent14: 2656, Agent89: 1678, Agent66: 2382, Agent23: 203, Agent68: 2281, Agent21: 1560, Agent90: 1991, Agent24: 631, Agent76: 799, Agent34: 207, Agent29: 341, Agent67: 2, Agent0: 256, Agent73: 72, Agent91: 206, Agent50: 234, Agent97: 349, Agent31: 5, Agent47: 207, Agent43: 149, Agent82: 164, Agent60: 69, Agent85: 50, Agent57: 91, Agent78: 1, Agent69: 17, Agent75: 253, Agent59: 159, Agent77: 6, Agent80: 138, Agent3: 91, Agent18: 115, Agent22: 79, Agent8: 36, Agent64: 3, Agent27: 11, Agent56: 1, Agent2: 1, Agent1: 6, Agent61: 5, Agent45: 5, Agent26: 8, Agent30: 1, Agent96: 13, Agent39: 4, Agent86: 19, Agent44: 18, Agent74: 19, Agent70: 8, Agent83: 12, Agent71: 1, Agent6: 1, Agent65: 1, Agent46: 17, Agent87: 1, Agent33: 6, Agent81: 1, Agent92: 1, Agent51: 5}"
26,1,26,0.47366873418151345,1,0,"{Agent28: 2, Agent66: 1, Agent68: 1, Agent92: 2, Agent12: 1, Agent79: 1, Agent47: 1, Agent43: 1, Agent77: 1, Agent0: 1, Agent6: 1, Agent62: 1, Agent16: 1, Agent91: 1, Agent24: 1, Agent39: 1, Agent23: 1, Agent84: 1, Agent61: 1}"
27,1,27,0.5443547893775207,3,0,"{Agent62: 1, Agent93: 1, Agent65: 1, Agent74: 1, Agent85: 1, Agent18: 0, Agent6: 2, Agent96: 1, Agent67: 1, Agent81: 1, Agent59: 1, Agent45: 1, Agent2: 0, Agent34: 1, Agent40: 1, Agent47: 1, Agent80: 1, Agent50: 1, Agent90: 1, Agent78: 1}"
28,1,28,0.6652044212951593,12,0,"{Agent70: 1, Agent25: 3, Agent40: 1, Agent72: 2, Agent18: 1, Agent77: 3, Agent78: 1, Agent82: 1, Agent4: 1, Agent94: 1, Agent88: 1, Agent58: 0, Agent9: 1, Agent48: 1, Agent97: 2, Agent32: 1}"
29,1,29,0.6866425471083035,6,0,"{Agent31: 441, Agent34: 10, Agent40: 1, Agent82: 330, Agent25: 118, Agent48: 78, Agent45: 121, Agent22: 367, Agent88: 1, Agent58: 455, Agent4: 268, Agent1: 136, Agent19: 154, Agent63: 385, Agent26: 439, Agent54: 10, Agent50: 2, Agent71: 1, Agent47: 325, Agent52: 2, Agent78: 270, Agent23: 71, Agent33: 469, Agent84: 441, Agent85: 2, Agent94: 451, Agent76: 458, Agent68: 26, Agent93: 54, Agent73: 1, Agent16: 58, Agent51: 238, Agent44: 93, Agent80: 16, Agent96: 293, Agent79: 464, Agent83: 182, Agent32: 426, Agent74: 39, Agent30: 441, Agent66: 48, Agent91: 460, Agent62: 410, Agent3: 397, Agent65: 268, Agent92: 330, Agent20: 2, Agent8: 121, Agent21: 1, Agent72: 65, Agent18: 27, Agent24: 420, Agent67: 70, Agent10: 8, Agent12: 19, Agent59: 120, Agent46: 10, Agent37: 23, Agent43: 9, Agent28: 7, Agent27: 2, Agent6: 4}"
30,1,30,0.5560292948913723,0,0,"{Agent98: 1, Agent61: 1, Agent62: 1, Agent23: 2, Agent81: 1, Agent10: 1, Agent49: 3, Agent38: 1, Agent90: 1}"
31,1,31,0.646123971108656,0,0,"{Agent76: 648, Agent4: 393, Agent37: 48, Agent93: 54, Agent52: 1, Agent91: 625, Agent78: 388, Agent44: 122, Agent18: 8, Agent80: 17, Agent96: 372, Agent84: 649, Agent79: 627, Agent83: 357, Agent50: 1, Agent32: 639, Agent66: 85, Agent45: 183, Agent72: 69, Agent62: 601, Agent82: 469, Agent23: 103, Agent55: 1, Agent58: 609, Agent1: 212, Agent26: 628, Agent94: 615, Agent16: 71, Agent8: 223, Agent25: 205, Agent63: 540, Agent65: 391, Agent46: 16, Agent59: 135, Agent6: 10, Agent22: 529, Agent33: 646, Agent20: 3, Agent51: 334, Agent30: 612, Agent92: 502, Agent67: 103, Agent85: 5, Agent54: 28, Agent10: 1, Agent19: 248, Agent48: 111, Agent34: 22, Agent60: 1, Agent43: 2, Agent28: 1, Agent12: 4, Agent97: 1, Agent68: 1, Agent57: 1, Agent69: 1}"
32,1,32,0.40419692415678377,5,0,"{Agent45: 590, Agent6: 37, Agent59: 417, Agent65: 783, Agent34: 28, Agent25: 474, Agent79: 1198, Agent52: 1, Agent40: 10, Agent23: 188, Agent33: 1284, Agent78: 783, Agent94: 1258, Agent10: 17, Agent30: 1217, Agent63: 1058, Agent44: 255, Agent80: 54, Agent4: 787, Agent84: 1230, Agent72: 75, Agent8: 556, Agent46: 22, Agent20: 44, Agent51: 600, Agent91: 1188, Agent26: 1190, Agent50: 6, Agent22: 1035, Agent92: 1008, Agent19: 738, Agent82: 912, Agent54: 102, Agent67: 224, Agent48: 187, Agent42: 22, Agent41: 9, Agent12: 1, Agent28: 35, Agent86: 26, Agent77: 1, Agent98: 2, Agent57: 51, Agent95: 60, Agent55: 3, Agent9: 44, Agent53: 46, Agent15: 9, Agent3: 13, Agent74: 1, Agent49: 2, Agent69: 1, Agent88: 4, Agent29: 9, Agent47: 1, Agent17: 18, Agent7: 12, Agent71: 12, Agent58: 1, Agent38: 1, Agent64: 11, Agent35: 14, Agent85: 2, Agent99: 1}"
33,1,33,0.622011130805209,11,0,"{Agent12: 573, Agent40: 1949, Agent91: 5988, Agent45: 4716, Agent46: 269, Agent94: 5787, Agent63: 3687, Agent25: 3978, Agent23: 4273, Agent9: 2644, Agent3: 3954, Agent99: 280, Agent75: 1458, Agent21: 2943, Agent37: 1610, Agent5: 1245, Agent43: 84, Agent36: 1760, Agent62: 1614, Agent13: 1281, Agent88: 545, Agent32: 505, Agent27: 46, Agent61: 1020, Agent41: 1114, Agent30: 563, Agent42: 301, Agent95: 135, Agent87: 18, Agent69: 2, Agent98: 64, Agent54: 143, Agent96: 360, Agent58: 337, Agent68: 48, Agent7: 51, Agent39: 26, Agent18: 231, Agent76: 42, Agent17: 62, Agent22: 14, Agent86: 112, Agent66: 112, Agent73: 5, Agent56: 3, Agent67: 2, Agent65: 2, Agent11: 3, Agent38: 1, Agent79: 3, Agent2: 22, Agent85: 1, Agent89: 82, Agent55: 13, Agent52: 16, Agent64: 9, Agent34: 4, Agent0: 4, Agent24: 8, Agent71: 2, Agent90: 3}"
34,1,34,0.5194797215342357,0,0,"{Agent4: 109, Agent23: 207, Agent75: 59, Agent28: 8, Agent30: 341, Agent94: 356, Agent92: 343, Agent10: 185, Agent80: 177, Agent6: 349, Agent63: 70, Agent44: 33, Agent84: 333, Agent33: 350, Agent25: 131, Agent70: 131, Agent45: 261, Agent91: 250, Agent65: 142, Agent14: 61, Agent51: 28, Agent3: 299, Agent7: 338, Agent40: 80, Agent37: 101, Agent24: 14, Agent12: 44, Agent57: 86, Agent43: 2, Agent17: 268, Agent49: 209, Agent38: 190, Agent85: 165, Agent9: 31, Agent16: 195, Agent46: 51, Agent21: 88, Agent73: 0, Agent83: 17, Agent96: 1, Agent74: 9, Agent55: 16, Agent39: 25, Agent72: 35, Agent13: 0, Agent93: 28, Agent41: 1, Agent36: 19, Agent52: 14, Agent20: 19, Agent2: 1, Agent64: 23, Agent53: 2, Agent62: 25, Agent67: 13, Agent5: 16, Agent82: 1, Agent77: 2, Agent42: 2, Agent50: 3, Agent98: 2, Agent58: 1}"
35,1,35,0.3056166800656076,0,0,"{Agent74: 2, Agent95: 1, Agent55: 0, Agent67: 1, Agent15: 1, Agent6: 3, Agent94: 2, Agent31: 1, Agent37: 2, Agent89: 1, Agent71: 1, Agent83: 1, Agent17: 1, Agent69: 1, Agent77: 1, Agent68: 1, Agent1: 1, Agent81: 1, Agent62: 1, Agent98: 1}"
36,1,36,0.5878818745615817,1,0,"{Agent43: 1, Agent52: 1, Agent40: 0, Agent31: 1, Agent42: 0, Agent66: 2, Agent1: 1, Agent28: 0, Agent29: 1, Agent85: 1, Agent61: 2, Agent68: 1, Agent23: 1, Agent91: 1, Agent9: 1, Agent17: 1, Agent21: 1}"
37,1,37,0.6124953739136092,9,0,"{Agent0: 0, Agent76: 2, Agent9: 1, Agent83: 1, Agent45: 2, Agent14: 1, Agent36: 2, Agent35: 1, Agent82: 1}"
38,1,38,0.6299379908592933,21,0,"{Agent36: 1, Agent14: 2, Agent51: 1, Agent67: 1, Agent85: 1, Agent78: 1, Agent23: 1, Agent9: 2, Agent53: 1, Agent81: 1, Agent34: 1, Agent79: 1, Agent24: 1, Agent68: 1, Agent58: 0, Agent35: 1, Agent97: 2, Agent71: 1, Agent11: 1, Agent17: 1, Agent57: 1}"
39,1,39,0.5672612804927404,5,0,"{Agent28: 1, Agent58: 1, Agent82: 1, Agent83: 1, Agent96: 1, Agent31: 1, Agent29: 1}"
40,1,40,0.30045712772577127,4,0,"{Agent25: 2682, Agent39: 3594, Agent65: 2257, Agent95: 1669, Agent94: 24, Agent75: 2672, Agent29: 688, Agent2: 2785, Agent44: 835, Agent21: 381, Agent62: 470, Agent76: 269, Agent31: 1515, Agent85: 120, Agent67: 2051, Agent20: 861, Agent48: 628, Agent13: 878, Agent58: 90, Agent98: 786, Agent35: 667, Agent80: 112, Agent56: 567, Agent22: 240, Agent26: 871, Agent45: 484, Agent72: 147, Agent17: 6, Agent70: 362, Agent23: 86, Agent69: 140, Agent24: 258, Agent96: 120, Agent97: 1, Agent37: 358, Agent0: 515, Agent99: 180, Agent12: 4, Agent4: 3, Agent50: 1, Agent68: 1, Agent82: 1, Agent7: 105, Agent54: 153, Agent3: 3, Agent88: 33, Agent89: 4, Agent91: 42, Agent51: 38, Agent86: 10, Agent15: 9, Agent9: 64, Agent49: 2, Agent84: 21, Agent71: 44, Agent38: 1, Agent33: 1, Agent47: 1, Agent79: 1, Agent5: 1, Agent57: 1}"
41,1,41,0.49743114658612986,1,0,"{Agent65: 2, Agent45: 0, Agent75: 1, Agent40: 0, Agent33: 1, Agent54: 1, Agent24: 1, Agent89: 1, Agent91: 1, Agent83: 1, Agent10: 1, Agent47: 1}"
42,1,42,0.6470411101971123,10,0,"{Agent84: 1, Agent66: 3, Agent81: 1, Agent77: 5, Agent93: 1, Agent17: 1, Agent13: 3, Agent83: 1, Agent24: 1, Agent63: 1, Agent96: 1, Agent30: 1, Agent90: 1, Agent32: 1, Agent43: 1, Agent4: 1, Agent58: 1, Agent68: 3, Agent8: 2, Agent12: 2, Agent52: 1, Agent62: 1, Agent50: 1, Agent9: 0, Agent45: 2, Agent71: 2}"
43,1,43,0.3975643507548528,1,0,"{Agent99: 0, Agent96: 3, Agent67: 2, Agent33: 1, Agent18: 1, Agent63: 1, Agent44: 1, Agent40: 1, Agent4: 1, Agent83: 1, Agent78: 2, Agent26: 1, Agent81: 1, Agent61: 1, Agent86: 0, Agent68: 1, Agent84: 0, Agent12: 1, Agent62: 1, Agent92: 1, Agent93: 1, Agent80: 1, Agent87: 1, Agent45: 1, Agent77: 1, Agent35: 1, Agent97: 1}"
44,1,44,0.430081745098956,5,0,"{Agent63: 343, Agent45: 324, Agent65: 398, Agent94: 378, Agent46: 38, Agent91: 586, Agent33: 630, Agent23: 345, Agent25: 172, Agent12: 12, Agent92: 424, Agent40: 147, Agent70: 108, Agent57: 168, Agent9: 216, Agent3: 263, Agent99: 22, Agent0: 2, Agent7: 159, Agent85: 181, Agent49: 10, Agent17: 320, Agent37: 51, Agent21: 190, Agent75: 24, Agent8: 0, Agent60: 37, Agent32: 14, Agent16: 244, Agent66: 2, Agent13: 124, Agent36: 258, Agent64: 281, Agent83: 40, Agent39: 95, Agent43: 2, Agent62: 90, Agent5: 140, Agent2: 15, Agent88: 13, Agent77: 71, Agent31: 44, Agent27: 12, Agent35: 93, Agent48: 1, Agent81: 71, Agent56: 1, Agent1: 64, Agent86: 1, Agent89: 15, Agent34: 13, Agent61: 6, Agent19: 3, Agent15: 2, Agent78: 1, Agent97: 14, Agent4: 13, Agent18: 5, Agent41: 12, Agent76: 5, Agent95: 2, Agent26: 1, Agent42: 2, Agent69: 1, Agent29: 1}"
45,1,45,0.6481884928434618,6,0,"{Agent94: 4712, Agent12: 448, Agent25: 3698, Agent23: 3622, Agent91: 4287, Agent63: 3300, Agent46: 691, Agent9: 2567, Agent3: 3757, Agent75: 1638, Agent40: 2086, Agent37: 1730, Agent5: 1178, Agent21: 2921, Agent43: 286, Agent48: -1, Agent32: 634, Agent27: 126, Agent41: 1118, Agent13: 1176, Agent56: 1, Agent61: 1181, Agent95: 193, Agent30: 792, Agent88: 629, Agent42: 542, Agent96: 536, Agent58: 576, Agent73: 20, Agent98: 59, Agent52: 127, Agent54: 487, Agent66: 339, Agent18: 386, Agent17: 43, Agent7: 19, Agent76: 7, Agent68: 197, Agent38: 22, Agent24: 96, Agent89: 209, Agent11: 31, Agent85: 48, Agent55: 115, Agent84: 41, Agent16: 2, Agent74: 6, Agent65: 21, Agent69: 23, Agent93: 1, Agent26: 1, Agent39: 103, Agent64: 101, Agent0: 45, Agent71: 14, Agent44: 1, Agent70: 1, Agent2: 3, Agent90: 8, Agent79: 19, Agent28: 1, Agent67: 1, Agent10: 1, Agent80: 1}"
46,1,46,0.3764268366009562,10,0,"{Agent47: 0, Agent48: 1, Agent6: 2, Agent59: 2, Agent77: 0, Agent71: 1, Agent19: 1, Agent12: 1, Agent52: 2, Agent61: 1, Agent55: 1, Agent81: 1, Agent51: 1, Agent66: 1, Agent83: 1, Agent94: 1, Agent20: 2}"
