,Time,Agent,Strat,Payoff,Run,Coop_list
10,1,10,0.6632451540781341,4,0,"{Agent4: 1, Agent46: 1, Agent53: 1, Agent42: 0, Agent12: 1, Agent68: 2, Agent83: 1, Agent91: 1, Agent85: 2, Agent97: 2, Agent73: 1, Agent33: 1, Agent72: 1, Agent77: 1, Agent29: 1, Agent40: 1}"
11,1,11,0.5018747423269561,1,0,"{Agent99: 1, Agent72: 1, Agent5: 3, Agent77: 2, Agent41: 2, Agent84: 1, Agent93: 1, Agent81: 1, Agent59: 1, Agent18: 1, Agent71: 1, Agent20: 1, Agent67: 0, Agent19: 2, Agent4: 1, Agent83: 1, Agent42: 1, Agent35: 1, Agent65: 1, Agent58: 1, Agent6: 1}"
12,1,12,0.4127351377598815,5,0,"{Agent35: 1, Agent72: 2, Agent63: 1, Agent48: 1, Agent45: 1, Agent57: 1, Agent77: 1, Agent50: 1, Agent91: 2, Agent29: 1, Agent88: 1, Agent83: 1, Agent9: 0, Agent41: 2, Agent26: 2, Agent46: 2, Agent14: 2, Agent81: 2, Agent67: 1, Agent79: 1, Agent56: 1, Agent75: 2, Agent25: 0, Agent51: 1, Agent21: 1, Agent64: 1, Agent3: 1, Agent65: 2, Agent7: 0, Agent80: 2, Agent69: 1}"
13,1,13,0.6023216816628896,0,0,"{Agent10: 1, Agent44: 1, Agent42: 0, Agent51: 1}"
14,1,14,0.5473475986701326,13,0,"{Agent7: 0, Agent38: 1, Agent85: 1, Agent86: 2, Agent63: 1, Agent79: 1, Agent24: 1, Agent49: 2, Agent67: 1, Agent30: 1, Agent82: 1, Agent27: 1, Agent37: 1, Agent43: 1, Agent83: 1}"
15,1,15,0.40020253654497623,1,0,"{Agent33: 1, Agent84: 1, Agent10: 1, Agent91: 1, Agent52: 1, Agent57: 1, Agent42: 1, Agent29: 1, Agent0: 1, Agent73: 1}"
16,1,16,0.6638985023872961,3,0,"{Agent7: 1, Agent42: 1, Agent98: 1, Agent89: 2, Agent57: 1, Agent11: 1, Agent15: 2, Agent82: 1, Agent10: 1, Agent79: 1, Agent84: 1, Agent62: 1, Agent73: 1, Agent17: 1}"
17,1,17,0.6758912202668474,6,0,"{Agent18: 1, Agent29: 270, Agent59: 1287, Agent45: 1029, Agent64: 972, Agent20: 242, Agent88: 2, Agent2: 183, Agent75: 949, Agent26: 839, Agent25: 69, Agent68: 1364, Agent46: 180, Agent30: 605, Agent92: 762, Agent39: 40, Agent38: 382, Agent6: 141, Agent82: 98, Agent27: 271, Agent51: 1366, Agent90: 72, Agent99: 402, Agent23: 183, Agent57: 1444, Agent65: 1401, Agent91: 1174, Agent49: 1271, Agent32: 977, Agent33: 2, Agent40: 1, Agent96: 37, Agent37: 1192, Agent44: 855, Agent4: 1202, Agent24: 341, Agent28: 258, Agent70: 12, Agent66: 337, Agent52: 335, Agent5: 340, Agent1: 339, Agent55: 371, Agent15: 45, Agent78: 1, Agent98: 70, Agent87: 197, Agent7: 123, Agent95: 1, Agent76: 130, Agent79: 55, Agent97: 71, Agent10: 70, Agent35: 32, Agent13: 1, Agent86: 68, Agent77: 44, Agent61: 35, Agent14: 32, Agent80: 18, Agent47: 47, Agent93: 24, Agent21: 4, Agent67: 30, Agent84: 34, Agent58: 1, Agent19: 1, Agent36: 5, Agent41: 5, Agent31: 2, Agent54: 1}"
18,1,18,0.38218661706758306,3,0,"{Agent51: 3, Agent6: 1, Agent29: 11, Agent45: 3, Agent64: 1, Agent91: 9, Agent2: 0, Agent44: 1, Agent46: 1, Agent24: 10, Agent96: 2, Agent35: 1, Agent41: 1, Agent23: 2, Agent68: 1, Agent86: 2, Agent62: 1, Agent71: 1, Agent93: 1, Agent13: 8, Agent7: 1, Agent15: 1, Agent76: 3, Agent74: 1, Agent89: 3, Agent10: 3, Agent21: 1, Agent26: 1, Agent8: 8, Agent9: 1, Agent97: 7, Agent30: 8, Agent73: 5, Agent58: 2, Agent4: 1, Agent50: 3, Agent66: 3, Agent84: 2, Agent57: 2, Agent52: 2, Agent28: 3, Agent14: 2, Agent98: 2, Agent87: 1, Agent82: 1, Agent3: 1, Agent61: 1}"
19,1,19,0.6608663801758331,0,0,"{Agent82: 1, Agent90: 1, Agent59: 1, Agent72: 1, Agent42: 1, Agent31: 1, Agent70: 1, Agent51: 1, Agent78: 1, Agent60: 1}"
20,1,20,0.4240590277277331,5,0,"{Agent64: 1031, Agent82: 247, Agent24: 1138, Agent30: 1436, Agent57: 1214, Agent39: 11, Agent78: 63, Agent6: 522, Agent65: 1045, Agent92: 452, Agent51: 1381, Agent32: 1109, Agent40: 1, Agent2: 591, Agent29: 1207, Agent4: 1192, Agent59: 977, Agent68: 1250, Agent5: 300, Agent52: 452, Agent98: 355, Agent25: 172, Agent14: 567, Agent80: 437, Agent35: 13, Agent15: 109, Agent46: 586, Agent50: 345, Agent84: 859, Agent47: 491, Agent90: 439, Agent7: 766, Agent13: 187, Agent12: 66, Agent31: 55, Agent16: 1, Agent74: 75, Agent97: 173, Agent11: 98, Agent43: 144, Agent89: 88, Agent9: 1, Agent73: 136, Agent67: 2, Agent70: 76, Agent81: 38, Agent41: 93, Agent60: 66, Agent0: 30, Agent55: 98, Agent36: 1, Agent75: 29, Agent69: 66, Agent49: 66, Agent61: 1, Agent1: 20, Agent34: 1}"
21,1,21,0.6084868327536991,7,0,"{Agent49: 1, Agent10: 1, Agent23: 1, Agent57: 1, Agent46: 1, Agent84: 1, Agent5: 1, Agent38: 1, Agent17: 1, Agent90: 1, Agent62: 1}"
22,1,22,0.6595353151871974,8,0,"{Agent16: 2, Agent79: 1, Agent29: 2, Agent10: 1, Agent88: 1, Agent63: 1}"
23,1,23,0.5735935727661765,0,0,"{Agent26: 1, Agent30: 2, Agent99: 2, Agent83: 1, Agent32: 1, Agent77: 1, Agent47: 1, Agent4: 1, Agent31: 2, Agent97: 1, Agent93: 1, Agent98: 1, Agent8: 1, Agent81: 1, Agent43: 1, Agent90: 1, Agent70: 1, Agent17: 1, Agent35: 1, Agent73: 1, Agent54: 1, Agent49: 1, Agent28: 1, Agent78: 1, Agent1: 1}"
24,1,24,0.48885708618108537,8,0,"{Agent99: 1, Agent9: 0, Agent2: 1, Agent89: 1, Agent51: 1, Agent92: 1, Agent88: 1, Agent35: 2, Agent10: 1, Agent21: 1, Agent50: 1, Agent49: 1, Agent67: 1, Agent90: 1, Agent17: 1}"
25,1,25,0.3402804832273463,5,0,"{Agent13: 157, Agent46: 283, Agent12: 93, Agent73: 175, Agent33: 91, Agent3: 124, Agent5: 79, Agent45: 80, Agent48: 261, Agent24: 82, Agent81: 8, Agent11: 30, Agent90: 10, Agent60: 17, Agent99: 4, Agent27: 74, Agent6: 80, Agent89: 85, Agent64: 81, Agent40: 3, Agent59: 1, Agent34: 1, Agent36: 1, Agent49: 74, Agent83: 11, Agent70: 80, Agent37: 9, Agent29: 5, Agent14: 1, Agent35: 81, Agent50: 79, Agent15: 9, Agent65: 74, Agent78: 6, Agent87: 7, Agent93: 9, Agent57: 1, Agent56: 3, Agent54: 1, Agent80: 0, Agent21: 67, Agent30: 72, Agent66: 80, Agent47: 78, Agent52: 71, Agent55: 81, Agent67: 69, Agent63: 16, Agent26: 64, Agent71: 37, Agent53: 1, Agent69: 7, Agent92: 1, Agent4: 7, Agent39: 4, Agent18: 2, Agent16: 11, Agent8: 1, Agent94: 8, Agent96: 3, Agent98: 3, Agent28: 2, Agent17: 2, Agent84: 2}"
26,1,26,0.47366873418151345,1,0,"{Agent39: 32, Agent57: 870, Agent27: 98, Agent46: 19, Agent70: 36, Agent59: 845, Agent52: 49, Agent88: 3, Agent37: 870, Agent29: 65, Agent23: 19, Agent24: 98, Agent68: 705, Agent31: 1, Agent78: 2, Agent30: 292, Agent92: 787, Agent49: 834, Agent32: 840, Agent44: 736, Agent91: 816, Agent99: 115, Agent65: 842, Agent64: 760, Agent75: 715, Agent51: 875, Agent20: 147, Agent35: 32, Agent40: 4, Agent4: 652, Agent2: 78, Agent96: 5, Agent45: 542, Agent38: 143, Agent82: 5, Agent66: 74, Agent6: 82, Agent55: 76, Agent48: 1, Agent5: 47, Agent1: 38, Agent13: 1, Agent28: 24, Agent67: 4, Agent98: 15, Agent74: 14, Agent87: 14, Agent7: 7, Agent76: 6, Agent79: 3, Agent33: 13, Agent86: 34, Agent14: 21, Agent80: 21, Agent25: 14, Agent97: 15, Agent10: 14, Agent15: 5, Agent0: 1, Agent77: 10, Agent47: 5, Agent90: 4, Agent61: 3, Agent84: 3, Agent93: 2}"
