node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
72,85,49,134,0.7790646396046277,8465,40
54,88,45,133,0.5339624891267182,8056,40
6,82,45,127,0.729949012222866,8115,40
64,84,43,127,0.6450530666124025,8342,40
3,99,97,196,0.6655333739090852,135399,41
19,95,47,142,0.641144349909472,8455,41
52,93,47,140,0.6938592299934354,8709,41
86,96,41,137,0.7709670632828778,8737,41
6,93,39,132,0.8529205090460409,8620,41
74,99,92,191,0.562175466117952,109164,42
70,95,37,132,0.7108209199744692,7996,42
41,91,36,127,0.6578468367970572,7699,42
67,84,34,118,0.6241358974052043,8225,42
71,79,24,103,0.5004653660844322,8388,42
30,99,89,188,0.6356392805746975,112859,43
53,96,37,133,0.7755458058578243,8321,43
31,94,36,130,0.6770736976168942,8320,43
6,95,30,125,0.8024986065777278,8195,43
88,89,28,117,0.6619347646416299,8399,43
17,99,93,192,0.6366091587624836,126872,44
18,94,31,125,0.6158141309410352,8146,44
83,84,36,120,0.5830081668957741,9778,44
48,83,31,114,0.680783095532667,7853,44
84,80,33,113,0.5699657403230642,21177,44
4,99,94,193,0.6312359892864219,81108,45
12,93,49,142,0.6724850674616321,7724,45
85,90,38,128,0.6747100831273609,7803,45
61,85,34,119,0.6386308606102575,8096,45
30,82,36,118,0.5671082476939102,8034,45
76,99,95,194,0.6279294260732804,128865,46
40,97,41,138,0.622470126900106,8290,46
32,88,37,125,0.5353007378768193,8303,46
64,79,37,116,0.6109336906289672,8141,46
16,78,31,109,0.6149875437713423,7918,46
44,99,92,191,0.5699418421755764,135766,47
98,90,38,128,0.6123387849162194,7696,47
55,87,34,121,0.8591267533784893,7167,47
33,83,36,119,0.5926156031733117,7987,47
85,82,32,114,0.4651748425401772,7952,47
97,99,95,194,0.6110878261096947,108348,48
63,91,40,131,0.7118898958774623,8051,48
16,88,36,124,0.6328058718009325,7981,48
66,83,39,122,0.5583141875507158,8085,48
81,84,33,117,0.6004453566449112,8246,48
88,99,92,191,0.6899953291338217,129433,49
71,93,38,131,0.5919644702765254,8161,49
2,91,30,121,0.6842904526870305,8505,49
79,72,34,106,0.6254661823917892,8509,49
67,78,26,104,0.7414082595644489,7781,49
