node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
45,70,37,107,0.5118269261148368,6936,21
64,99,98,197,0.6808627134470544,216146,22
91,81,34,115,0.6402260068655601,8097,22
21,86,22,108,0.7001079893472882,7899,22
78,79,28,107,0.6720169032042344,7528,22
47,52,19,71,0.685377455726166,6838,22
71,99,98,197,0.6894942588275741,230964,23
45,92,38,130,0.7471930749568636,7094,23
69,74,30,104,0.6878834967043342,7072,23
49,74,29,103,0.7672899204227771,7167,23
81,76,25,101,0.7846567235378694,7563,23
53,99,97,196,0.6989461228514915,251003,24
21,95,43,138,0.7455641641358196,8360,24
83,71,25,96,0.8397190032019219,7245,24
1,61,29,90,0.7830155828036122,7158,24
10,61,27,88,0.8362514925835389,7142,24
18,99,96,195,0.6299250093656275,238598,25
69,78,35,113,0.7093646210283997,7015,25
93,75,37,112,0.7640764030057431,6648,25
3,72,34,106,0.7457980311674127,6837,25
71,68,36,104,0.6741307950488629,9807,25
36,99,96,195,0.6404559244694998,228044,26
88,79,43,122,0.5432987071259227,7020,26
33,75,42,117,0.6025262986927794,8315,26
74,76,41,117,0.6200132141550312,7411,26
57,76,40,116,0.7223157533625032,7020,26
90,99,95,194,0.6375900368443859,264116,27
32,80,31,111,0.7875968579996168,6687,27
29,73,36,109,0.6700590818009319,8660,27
92,73,26,99,0.687509102732155,8607,27
42,65,30,95,0.6801607561496636,6882,27
55,99,98,197,0.6653369038184597,265851,28
59,85,34,119,0.7831285818917206,6954,28
45,85,31,116,0.7044692747987631,8193,28
85,71,27,98,0.7987266023791162,6614,28
77,68,26,94,0.5596529284612477,7360,28
74,99,99,198,0.6795775206046024,268828,29
35,89,36,125,0.6632328418476378,8113,29
59,85,32,117,0.7024857502376817,7638,29
7,58,16,74,0.7425772918838024,7291,29
41,44,27,71,0.6719160394686743,6889,29
61,99,98,197,0.6312044834701496,261763,30
75,83,43,126,0.7157457701593142,6926,30
17,80,42,122,0.5974578392654846,10118,30
31,74,43,117,0.7225090684087689,6943,30
9,69,46,115,0.7159263818251741,6880,30
95,99,97,196,0.6892617786800489,250526,31
99,90,31,121,0.7586691776884973,7289,31
35,86,31,117,0.7167435955144161,7505,31
65,75,33,108,0.7552529810067633,7393,31
74,71,31,102,0.668357580356503,8007,31
89,99,98,197,0.6690245068860206,235411,32
69,91,31,122,0.6206970612929363,7462,32
35,73,24,97,0.6861933670697841,6963,32
68,64,27,91,0.6908538897761791,6798,32
43,57,23,80,0.6661843985193885,7515,32
73,99,98,197,0.6555603261104896,249757,33
0,84,32,116,0.5313579902147207,7700,33
66,79,37,116,0.5589161570593298,7431,33
71,85,28,113,0.613108597109009,6874,33
70,79,33,112,0.7440304316849589,7063,33
95,99,96,195,0.6941500951350149,129312,34
89,99,92,191,0.6052447859751684,120425,34
58,48,19,67,0.7169856594408383,6540,34
94,56,10,66,0.666282668010442,6717,34
12,48,16,64,0.5582904776830131,6647,34
95,99,94,193,0.5785940556289537,128252,35
45,99,89,188,0.6320350680189117,123111,35
75,78,23,101,0.8699073347476189,6447,35
10,72,28,100,0.4805170261479531,6932,35
85,53,19,72,0.5762006410666743,6668,35
2,99,97,196,0.6836990141909385,224856,36
47,86,36,122,0.6374322261572789,6973,36
36,82,36,118,0.7757113891686681,6593,36
10,75,42,117,0.7102090837849167,6563,36
25,77,39,116,0.6622241888216488,13459,36
63,99,99,198,0.6997319702783951,251583,37
69,86,33,119,0.5949473225302648,7733,37
22,80,26,106,0.8341323888324627,6991,37
62,73,32,105,0.7504225563305805,6876,37
2,64,22,86,0.6774281267435008,11190,37
13,99,94,193,0.6851167552586777,239593,38
15,91,32,123,0.7198948623147662,6964,38
88,85,33,118,0.6391027865444651,7297,38
71,81,36,117,0.6883164513480551,8170,38
43,85,29,114,0.646136109740255,7190,38
60,99,99,198,0.656797554764843,240520,39
93,89,31,120,0.6858600732770889,7398,39
44,83,30,113,0.6481962585166718,7505,39
48,81,32,113,0.706274265873823,6953,39
88,78,24,102,0.5462939685718389,7029,39
91,99,97,196,0.6786539934745718,235082,40
50,78,30,108,0.7356289203107096,7048,40
36,73,31,104,0.6984861359892569,6844,40
65,78,24,102,0.6833040415319134,7057,40
6,73,27,100,0.6878688943644533,7237,40
20,99,98,197,0.7078011435430128,212628,41
37,82,38,120,0.6598022781790052,7355,41
11,81,35,116,0.8231004640838389,7571,41
76,82,30,112,0.7534177115952942,7176,41
64,80,32,112,0.8883600478556539,7147,41
5,99,96,195,0.5706797949691645,236103,42
0,90,30,120,0.7154527119773285,8749,42
16,68,24,92,0.5133665370532929,7551,42
58,44,17,61,0.498323319297184,6450,42
47,44,16,60,0.664596525402825,6617,42
37,99,99,198,0.6731149037174923,249590,43
31,90,35,125,0.6816332703908822,7087,43
34,69,33,102,0.8694995629533796,6849,43
36,68,32,100,0.8273530351199103,7346,43
72,66,29,95,0.9165410830469668,7398,43
87,99,99,198,0.6843723594489253,193140,44
44,91,23,114,0.6716030051455504,7761,44
68,84,27,111,0.5817881562972429,7201,44
3,77,22,99,0.5938153055157734,6888,44
53,67,18,85,0.6259745733717486,6984,44
11,99,98,197,0.5499750228721887,214905,45
47,72,37,109,0.43663660119446096,6552,45
71,76,32,108,0.5055646453101685,6634,45
39,71,36,107,0.5546291880845466,6555,45
32,68,38,106,0.5694105628724131,6490,45
7,99,95,194,0.6788798087906917,214157,46
87,83,39,122,0.6881371835811729,6696,46
96,77,41,118,0.7025514276076258,7302,46
45,75,41,116,0.6293639709172654,7610,46
29,78,37,115,0.6950131807582647,16598,46
29,99,98,197,0.6573353221002072,154788,47
23,88,39,127,0.6525307611078921,8964,47
77,64,18,82,0.5177082444895095,6697,47
16,54,24,78,0.568646325054876,6902,47
73,59,17,76,0.4927579177515808,7139,47
29,99,98,197,0.6743111994317754,239872,48
78,83,29,112,0.6807932985202001,8042,48
5,74,35,109,0.6746182634321538,7241,48
88,52,25,77,0.6594981915077133,30729,48
94,43,21,64,0.7198630324555304,7295,48
86,99,92,191,0.684440936767994,129157,49
63,99,90,189,0.6866398874047317,122651,49
99,70,18,88,0.6611941688245424,6998,49
62,53,30,83,0.7924432792481613,6600,49
7,49,25,74,0.7007057838369823,6593,49
