node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
46,87,36,123,0.8018533660559735,7553,17
3,99,96,195,0.4971603042233039,161612,18
54,79,33,112,0.4222584181171974,8218,18
74,78,30,108,0.5916223935297648,7772,18
22,81,24,105,0.4913688438618687,6473,18
92,75,29,104,0.5788315422008092,6804,18
91,99,98,197,0.6800565947205526,191992,19
25,93,41,134,0.6905476084741043,9498,19
76,87,41,128,0.6431573169526662,7817,19
9,87,35,122,0.6139066243158746,7997,19
6,83,32,115,0.7614705405837482,7320,19
44,99,91,190,0.5398934207001127,112068,20
21,99,91,190,0.5510735348398972,111012,20
68,63,24,87,0.6966621040036711,6930,20
55,55,25,80,0.6713787148647393,6550,20
19,46,25,71,0.5347517488886246,7602,20
87,99,98,197,0.6833120472477465,142424,21
18,81,37,118,0.5953437448746953,7299,21
53,79,37,116,0.5516297813099259,7536,21
39,80,35,115,0.6556035070136154,7443,21
51,76,39,115,0.7359068306725919,7281,21
80,99,98,197,0.5774615767627919,197063,22
74,82,37,119,0.5560869326973279,7053,22
73,82,31,113,0.5904715395925759,7306,22
67,74,36,110,0.581912416073165,7751,22
22,76,33,109,0.7330442117527255,7109,22
2,99,96,195,0.6569733376194318,195463,23
72,83,34,117,0.6482816870813554,7423,23
93,79,37,116,0.726643655999758,7539,23
60,78,33,111,0.6819685454847554,8026,23
53,76,32,108,0.6627597283838743,9565,23
4,99,95,194,0.6706317183709147,176178,24
67,91,30,121,0.8096770872037429,7315,24
22,83,37,120,0.7272225373356888,7444,24
47,86,29,115,0.7257088919281562,7794,24
56,86,25,111,0.8494348794663837,7658,24
2,99,98,197,0.6373786956528968,110529,25
95,99,96,195,0.6034190081474661,114147,25
12,76,21,97,0.6521439279215282,6837,25
61,65,22,87,0.6872337996881812,14723,25
64,57,20,77,0.6437620211481484,8648,25
49,99,96,195,0.5856368922566172,201085,26
45,86,31,117,0.4207751539445584,7989,26
16,84,32,116,0.5623807593106777,8476,26
35,83,32,115,0.5742492060727218,8844,26
51,65,27,92,0.5458433846502116,7232,26
7,99,93,192,0.4489498878543133,193109,27
88,76,32,108,0.4638042874167007,6500,27
37,70,36,106,0.605047212827553,7086,27
73,70,31,101,0.5022911908207617,6424,27
80,66,33,99,0.4855408245949324,6302,27
32,99,97,196,0.663965368011582,215245,28
96,89,36,125,0.6908469029602065,8777,28
43,58,29,87,0.7021652431895963,7191,28
90,65,20,85,0.7186890382248551,7663,28
97,60,21,81,0.7293598866841722,17001,28
73,99,96,195,0.6528890283660045,103283,29
69,99,90,189,0.6039133836210264,99722,29
67,65,25,90,0.7186343124841728,7207,29
6,62,25,87,0.7222644416441785,7245,29
12,67,19,86,0.6413532389251718,18955,29
29,99,96,195,0.6580702601968399,213200,30
56,85,38,123,0.6894144147715098,7601,30
0,77,40,117,0.7372543810048705,7279,30
38,79,34,113,0.7093295735259599,7322,30
98,77,35,112,0.742028919728833,7374,30
29,99,98,197,0.6354731386300632,186120,31
69,86,41,127,0.6647996940255214,7464,31
87,74,33,107,0.5840520896270511,8499,31
32,65,32,97,0.7239126443545756,7423,31
13,64,33,97,0.664656636446554,6956,31
74,99,98,197,0.6399673013628706,171359,32
17,85,41,126,0.7628283962495824,7516,32
67,87,32,119,0.7275011472762192,7186,32
9,79,39,118,0.6465632073238413,7984,32
59,82,36,118,0.7545858768077214,7306,32
91,99,97,196,0.6212196587235461,153575,33
34,92,36,128,0.6065035959258613,34423,33
78,84,29,113,0.5954020483354812,7158,33
80,75,28,103,0.8569475065081016,7283,33
31,75,25,100,0.630793677265573,7119,33
95,99,99,198,0.6941500951350149,208681,34
51,94,36,130,0.8288680258026287,8330,34
47,81,23,104,0.7319542960921842,7235,34
64,66,26,92,0.8618699529135767,7457,34
18,63,25,88,0.6847665621929871,8103,34
44,99,98,197,0.6555877203529878,137858,35
14,85,33,118,0.5066212217620449,7609,35
27,83,33,116,0.6917795967827421,7594,35
86,64,24,88,0.7550742563110532,7045,35
56,67,18,85,0.5292548066143252,7052,35
10,99,91,190,0.4729557823077254,178140,36
54,77,31,108,0.4468090842465658,6817,36
61,82,23,105,0.5819580257219991,7917,36
32,76,27,103,0.4896209789173416,6838,36
35,70,27,97,0.5313803489032091,7109,36
17,99,98,197,0.688502385922993,177179,37
43,89,46,135,0.7369328191915845,7429,37
57,89,41,130,0.6734097736238054,7302,37
84,84,42,126,0.7458185608302337,7242,37
98,71,41,112,0.7364480127526861,7429,37
13,99,98,197,0.6851167552586777,172485,38
70,90,31,121,0.5907789771607931,7975,38
49,74,23,97,0.5088950128400169,7233,38
92,69,22,91,1.0,7525,38
66,64,25,89,0.6662059474433716,9196,38
83,99,97,196,0.6675401633135121,146290,39
68,87,40,127,0.6655253900215048,87581,39
37,51,20,71,0.7732132753342741,7304,39
58,46,23,69,0.6917528871222226,6994,39
73,45,20,65,0.7355167240372913,7228,39
75,99,97,196,0.6833471484564011,192882,40
33,80,37,117,0.6848943362542217,7619,40
61,80,34,114,0.7644231254472749,7778,40
89,85,29,114,0.6997638199466027,8398,40
83,79,33,112,0.7961285396439077,8368,40
78,99,94,193,0.4642451369432337,177295,41
97,74,33,107,0.4423568394286012,6907,41
13,70,24,94,0.4720680756588392,6917,41
18,54,23,77,0.5064558272556934,6407,41
89,52,14,66,0.509921468755931,6636,41
60,99,95,194,0.6958093402546381,179961,42
26,87,46,133,0.6465260426871292,7302,42
62,85,43,128,0.6126993900948314,7485,42
24,77,49,126,0.5982746138158708,7344,42
97,79,42,121,0.6423580842984151,7732,42
23,99,94,193,0.5388867675608412,117030,43
82,82,28,110,0.5201237700842476,6994,43
72,67,25,92,0.4798417566241091,6993,43
64,65,27,92,0.6310434990648727,7193,43
26,66,22,88,0.5337732082466313,6924,43
25,99,98,197,0.6878269919446323,166635,44
39,84,51,135,0.6816365684172971,7498,44
4,86,48,134,0.6777196176943981,7048,44
55,82,47,129,0.5654698556112651,7477,44
17,80,49,129,0.7320253290965077,7558,44
94,99,91,190,0.6396101441990742,116068,45
41,99,90,189,0.6647057479908138,119472,45
40,62,22,84,0.7006814989289359,6965,45
98,53,31,84,0.7548583989601182,7149,45
49,57,27,84,0.8283720276034515,7185,45
19,99,95,194,0.6897455564296859,146728,46
94,95,40,135,0.5173018920042091,7769,46
69,83,33,116,0.6574703344561252,7393,46
52,67,22,89,0.7286173263960386,6860,46
38,59,24,83,0.5707548801008056,7178,46
4,99,91,190,0.5841692661851919,126375,47
78,99,84,183,0.5067865727650944,113555,47
92,73,23,96,0.5246074728544902,6750,47
3,67,20,87,0.5397541918549801,6925,47
43,57,23,80,0.5564644500848119,6947,47
9,99,96,195,0.6494433571617747,195453,48
68,86,35,121,0.6925617057241238,7447,48
0,82,32,114,0.6202178011350084,7395,48
90,71,37,108,0.7416434340201706,7267,48
38,75,25,100,0.6692367676868577,7238,48
88,99,94,193,0.6899953291338217,118754,49
29,92,39,131,0.6913249099156349,78290,49
42,70,45,115,0.6698354174030828,7934,49
90,78,35,113,0.6960194756949545,7122,49
35,72,30,102,0.6502003284852685,7726,49
