node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
25,99,97,196,0.6660134573639788,287502,12
26,71,40,111,0.6835473882379461,6724,12
23,70,39,109,0.6945271660187821,6369,12
68,68,38,106,0.6484412877479925,7210,12
7,66,36,102,0.6567683231338257,7535,12
80,99,96,195,0.5414000011612748,270078,13
2,77,22,99,0.5934603064647888,22184,13
19,73,25,98,0.4509237863315144,7726,13
73,72,19,91,0.5611987173634303,6159,13
97,61,22,83,0.4618627070172692,6653,13
74,99,96,195,0.6775729238606716,195483,14
93,73,35,108,0.6246150201015908,6809,14
73,69,36,105,0.736922045042536,7197,14
44,74,29,103,0.7480992185186013,7327,14
67,39,16,55,0.5348388879544854,7099,14
60,99,98,197,0.6619226052658156,302597,15
5,79,33,112,0.6359258797889513,6959,15
91,76,34,110,0.64765511937387,7078,15
47,75,35,110,0.6740131599804126,6988,15
78,73,30,103,0.7353354208527091,6427,15
27,99,98,197,0.6151300850091589,203207,16
67,85,38,123,0.6722358479083289,118756,16
15,69,30,99,0.6553876128286559,7622,16
13,55,18,73,0.6022488786362689,7019,16
91,50,17,67,0.5867109970212709,6162,16
76,99,97,196,0.6640164479163464,261117,17
9,74,35,109,0.6239497644648615,6659,17
63,76,30,106,0.65020990373473,7332,17
48,72,25,97,0.7383263480082785,7403,17
98,39,26,65,0.6588438641688477,7865,17
54,99,93,192,0.6295862128056179,174848,18
60,99,85,184,0.5297817618727971,153387,18
61,39,17,56,0.7149995983327478,10283,18
39,37,13,50,0.6215636580287351,5927,18
15,34,15,49,0.6329116560521708,6221,18
36,99,99,198,0.5925508949390585,277685,19
39,91,30,121,0.6343544509671978,6405,19
3,65,29,94,0.5823312307542351,6305,19
59,73,19,92,0.5889738060734055,6097,19
29,66,22,88,0.6411449464141619,6961,19
2,99,98,197,0.6066037025450577,260155,20
91,74,45,119,0.6276449037159033,6776,20
72,76,40,116,0.6456862750275506,6726,20
39,75,40,115,0.6011832473821692,6123,20
26,67,42,109,0.6442345080382348,8771,20
63,99,97,196,0.6971293627691024,252892,21
84,79,31,110,0.6222449720864865,7323,21
71,81,27,108,0.7141254823428742,6775,21
42,74,33,107,0.7457403504276643,6673,21
21,69,31,100,0.813671514020729,6570,21
84,99,92,191,0.6684060382457911,180881,22
15,99,89,188,0.6695396674573749,171687,22
44,45,14,59,0.7286730592663898,6401,22
26,40,16,56,0.5820917721675023,6355,22
32,42,13,55,0.7660300223051755,6315,22
71,99,98,197,0.6894942588275741,222073,23
67,85,35,120,0.8182762051015338,6719,23
99,70,35,105,0.7238969502732373,6893,23
18,63,32,95,0.7508342131917599,6522,23
48,60,31,91,0.6884031058120761,6407,23
33,99,98,197,0.6579119555443845,299588,24
80,92,38,130,0.6780095360141398,6845,24
92,72,30,102,0.8471209238224382,6885,24
15,74,27,101,0.6853333706012416,6884,24
64,72,24,96,0.7189539450219429,6403,24
35,99,97,196,0.6500644563679936,269125,25
72,81,48,129,0.7688823648498679,6299,25
31,73,44,117,0.5391558278084279,6297,25
5,70,45,115,0.6024708316527208,6958,25
83,71,44,115,0.6456744537981716,6536,25
54,99,93,192,0.6961747852360174,237746,26
92,75,30,105,0.6655230381108919,11512,26
87,75,28,103,0.7062214643069866,6753,26
94,73,30,103,0.7353141669606365,8299,26
17,70,24,94,0.6485095474309289,6445,26
89,99,95,194,0.6582925914498278,138716,27
77,99,93,192,0.6578127413051944,139561,27
0,44,12,56,0.6229867132521325,6727,27
82,39,13,52,0.6957537473371576,6580,27
20,35,14,49,0.7369445561849224,6637,27
55,99,99,198,0.6653369038184597,290026,28
29,82,38,120,0.6580874908794453,6991,28
69,84,31,115,0.679535139001006,9468,28
27,62,26,88,0.6202325966962406,6418,28
71,57,22,79,0.7148368471707424,9690,28
39,99,98,197,0.6750519540597568,296402,29
55,91,36,127,0.6900710004707978,7422,29
43,77,25,102,0.6364390151637785,6972,29
13,67,26,93,0.6613465715329917,7489,29
57,58,22,80,0.7198963969238877,6441,29
17,99,99,198,0.6669850659423442,275479,30
29,88,45,133,0.5071706239379429,7478,30
70,89,43,132,0.6001531860421011,6497,30
3,73,41,114,0.7115715915974731,7362,30
78,74,40,114,0.6756472580959226,6656,30
85,99,96,195,0.6153748944760375,259279,31
48,84,35,119,0.7118676135599806,7583,31
98,72,31,103,0.5264767142904775,6260,31
68,73,29,102,0.6384464256637615,7315,31
56,55,20,75,0.6280137795190569,6671,31
62,99,99,198,0.6889878784634358,285776,32
50,86,36,122,0.7097074201150738,7623,32
31,79,34,113,0.7084822424315088,7674,32
7,78,35,113,0.8556970476155445,7302,32
67,66,18,84,0.6337538341786044,7749,32
39,99,91,190,0.509873454745123,151037,33
77,99,87,186,0.5449050828319708,147248,33
63,33,11,44,0.6339797966697572,5691,33
7,33,11,44,0.5019879125170368,5976,33
61,30,10,40,0.5263291379823999,5966,33
62,99,97,196,0.6772874112327146,284162,34
56,83,40,123,0.7675599049032794,8652,34
36,77,39,116,0.665145747085723,6643,34
91,75,37,112,0.7414449243989202,7024,34
50,73,36,109,0.7113805525620008,6785,34
64,99,97,196,0.6570350572032501,158864,35
66,76,37,113,0.5986703722889359,56975,35
50,74,34,108,0.7623955458695663,8969,35
95,67,28,95,0.7570446993756612,6260,35
80,63,32,95,0.6569272523413139,6603,35
9,99,98,197,0.5921777834068387,293015,36
16,86,39,125,0.6121880516734138,7052,36
60,65,26,91,0.6220702087105462,6589,36
13,53,16,69,0.525167060734399,7077,36
61,38,18,56,0.4871966415839595,6168,36
23,99,99,198,0.5819811565648061,216795,37
92,75,26,101,0.5318748464803942,6479,37
95,78,22,100,0.6815227726819626,7315,37
29,68,24,92,0.6221206736303773,7372,37
9,60,28,88,0.7147517477367505,7230,37
97,99,98,197,0.6092746985223467,239155,38
39,68,33,101,0.6533788678988807,6161,38
32,64,33,97,0.5470789691823247,7734,38
74,65,32,97,0.602311504780045,6515,38
19,69,27,96,0.5400787173235078,5953,38
72,99,96,195,0.6112240358854855,231232,39
59,86,38,124,0.8291451948762204,7682,39
37,63,19,82,0.5435073588883331,6095,39
28,46,24,70,0.6167616539004132,6350,39
82,45,25,70,0.5770874739811689,6205,39
51,99,96,195,0.6776105727946684,179068,40
3,83,49,132,0.7181657481877541,6623,40
50,79,37,116,0.5830966967014918,6568,40
11,70,38,108,0.6633102486582949,6838,40
87,70,35,105,0.6425033317119839,6795,40
46,99,99,198,0.4973058189734837,275981,41
41,80,41,121,0.455320601389726,5872,41
64,72,45,117,0.4993978169391541,5505,41
42,73,44,117,0.5470381275412772,5852,41
28,71,43,114,0.5436905781179222,8084,41
53,99,96,195,0.6746618350849976,212273,42
12,75,34,109,0.6179941393092642,7042,42
7,67,34,101,0.690922069996766,8456,42
97,63,34,97,0.7032172805376613,6585,42
80,51,26,77,0.7562733990755404,6863,42
62,99,97,196,0.6866219771353135,215060,43
13,85,37,122,0.7487712748919929,7371,43
42,85,37,122,0.7187107537091654,14960,43
96,65,21,86,0.6967352714613166,6347,43
30,58,21,79,0.5573892841148008,6513,43
74,99,98,197,0.6342219561499263,293804,44
60,80,31,111,0.6052041480931579,7263,44
47,77,29,106,0.7563408681208037,6718,44
21,66,21,87,0.6284267142682112,6403,44
7,40,18,58,0.742557817574514,6771,44
80,99,99,198,0.660286727909809,195260,45
53,82,39,121,0.6821185303182418,8000,45
57,58,16,74,0.5461192157219672,139034,45
11,44,23,67,0.7088805387217457,6359,45
51,43,16,59,0.6530642817328238,6305,45
76,99,98,197,0.6279294260732804,225593,46
63,74,29,103,0.787218838784418,6261,46
82,66,28,94,0.7189671819084924,6446,46
72,68,23,91,0.6030388345644343,6089,46
3,59,25,84,0.7123417975012327,6457,46
29,99,92,191,0.6573353221002072,172268,47
72,99,86,185,0.6129343682583293,161561,47
6,49,15,64,0.7106169021674236,6363,47
22,38,22,60,0.6167138592136446,6126,47
41,41,15,56,0.6737718091148639,5947,47
28,99,98,197,0.5592227459386838,254385,48
71,90,38,128,0.639694493923522,35296,48
12,80,28,108,0.5892853370582357,7290,48
47,74,30,104,0.6382636732859982,7360,48
49,54,25,79,0.5938741848921864,5891,48
9,99,99,198,0.593497955934394,183756,49
11,76,32,108,0.6271802944947453,8525,49
24,29,16,45,0.5134732011984664,6183,49
52,29,16,45,0.5469783446149332,127076,49
15,34,8,42,0.61269155510821,6827,49
