node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
45,99,86,185,0.6481884928434618,98132,0
78,99,81,180,0.6693524063785123,101440,0
99,76,24,100,0.5611620030630554,8013,0
57,75,18,93,0.749580447710025,7560,0
54,65,24,89,0.7196396465343583,7314,0
87,99,92,191,0.4836526927642674,147620,1
66,80,42,122,0.4225509179092264,8194,1
96,79,42,121,0.5854958855119566,9012,1
24,81,38,119,0.5872719038537231,6982,1
57,83,36,119,0.5827486029327315,6975,1
52,99,92,191,0.6880612633336398,107430,2
15,99,92,191,0.6979278251798969,108966,2
65,77,32,109,0.7474023572847193,7939,2
33,72,29,101,0.6715349579717582,7904,2
43,73,25,98,0.7490516405932103,8199,2
52,99,93,192,0.6425602265587023,98713,3
1,88,42,130,0.7941018384194628,7531,3
85,84,28,112,0.6561438586902466,7332,3
53,77,33,110,0.5818513832068253,30733,3
55,80,30,110,0.7012953133262454,7633,3
16,99,95,194,0.6315680195113678,146559,4
21,84,36,120,0.5874541718214059,7885,4
89,86,32,118,0.6117020205040948,7567,4
34,82,34,116,0.6488392113144332,7428,4
65,84,31,115,0.7016141285534123,7643,4
73,99,94,193,0.7222871566715487,77794,5
96,99,93,192,0.7048739782458358,70959,5
31,72,29,101,0.7916096930347528,7466,5
15,69,32,101,0.7344003915878027,7802,5
88,72,27,99,0.7449337785440535,7655,5
81,99,96,195,0.6558050198737156,164388,6
52,92,38,130,0.8068587823218649,7602,6
48,93,34,127,0.8391148185618931,7847,6
3,91,33,124,0.6102121337160062,7707,6
56,88,35,123,0.8175030425232935,7590,6
91,99,95,194,0.653353530576605,140453,7
83,98,38,136,0.7024919094431268,67455,7
75,97,37,134,0.8959111265645193,8425,7
48,79,29,108,0.7180038443181163,7344,7
23,73,30,103,0.6772878659349441,7628,7
3,99,95,194,0.5819267691486432,161145,8
81,94,40,134,0.5755565239326981,8679,8
83,81,35,116,0.7979044031869033,7059,8
25,84,28,112,0.5373692732006037,7274,8
27,72,28,100,0.8414995638354007,7575,8
33,99,95,194,0.6238042802905879,142626,9
62,87,43,130,0.6044864701914482,7155,9
93,88,42,130,0.487319275425688,7137,9
34,83,44,127,0.6346507982584133,7474,9
45,77,43,120,0.5517597142616693,7175,9
43,99,86,185,0.7128722476484479,114269,10
13,89,41,130,0.6885480855706225,7810,10
24,88,33,121,0.6673152344285721,7448,10
44,84,35,119,0.6842704327743552,7938,10
81,83,31,114,0.5950805981154162,36588,10
73,99,96,195,0.5213173676829427,126168,11
48,91,34,125,0.5785151470764437,7505,11
52,81,35,116,0.5436973649665671,7781,11
62,82,31,113,0.8422656591089597,8920,11
89,72,36,108,0.5416356479090508,7549,11
11,99,92,191,0.5645284343488004,127479,12
39,93,31,124,0.5432234129448432,7399,12
43,73,30,103,0.5205678693846973,6919,12
23,70,32,102,0.5183558596060356,7595,12
76,74,27,101,0.5135714537167315,7308,12
75,99,94,193,0.6414616871789045,76920,13
38,99,94,193,0.694272474237948,79024,13
57,82,33,115,0.6604573307341494,7636,13
61,72,29,101,0.6161448552871474,7916,13
13,64,36,100,0.7242027359537115,10112,13
41,99,92,191,0.5055125822789961,125546,14
92,76,34,110,0.5428541540351399,7355,14
67,76,27,103,0.4764984178364072,6704,14
73,73,29,102,0.5571451515060221,7355,14
35,69,31,100,0.5352200430421918,6840,14
35,99,86,185,0.6780099238121935,72800,15
64,87,52,139,0.6789082622129284,7234,15
24,86,51,137,0.6742530902778874,13856,15
37,79,57,136,0.687248908212429,7367,15
88,79,55,134,0.4342780956556201,7425,15
31,99,92,191,0.6793534176428451,78384,16
34,99,89,188,0.6895537498104725,79493,16
46,78,25,103,0.7914574211130305,7183,16
71,70,27,97,0.7613367596900099,7221,16
16,69,25,94,0.7541901652516856,7179,16
33,99,96,195,0.6985304731128893,133935,17
27,86,40,126,0.7258721024157545,8406,17
72,83,36,119,0.7144283689628542,7955,17
83,93,25,118,0.9429350963459724,7376,17
96,66,20,86,0.7917044596031202,8085,17
33,99,90,189,0.6302115746425839,97542,18
99,99,89,188,0.6081373818438038,96081,18
62,75,25,100,0.6655773948687197,7524,18
98,66,27,93,0.5663195234531282,7781,18
37,60,28,88,0.5553835251576451,7574,18
83,99,98,197,0.6515019237939241,184781,19
69,92,37,129,0.6769994518570933,7652,19
78,84,45,129,0.6823716690906323,7679,19
32,84,42,126,0.6901039781639315,7527,19
59,85,40,125,0.6875751294151661,7753,19
78,99,95,194,0.6572862707206,103899,20
55,91,34,125,0.6705733488132767,7854,20
46,88,27,115,0.9978545217623044,7167,20
74,81,32,113,0.6996820462329908,7621,20
64,79,28,107,0.985728956937522,7533,20
6,99,92,191,0.6231417207813711,74334,21
82,99,92,191,0.6108074350020747,74538,21
75,74,26,100,0.7184633864238934,7389,21
50,71,27,98,0.5337110900534923,7799,21
25,71,27,98,0.8131121526057811,7552,21
37,99,91,190,0.6300903835016601,135947,22
24,84,38,122,0.6829427338747043,52836,22
27,79,41,120,0.5725879394243438,7223,22
70,82,36,118,0.7671212170241178,7502,22
82,79,39,118,0.7000959344432919,7081,22
0,99,94,193,0.6699461006503782,118166,23
39,99,84,183,0.42936493955066396,99122,23
56,70,25,95,0.7605411658836605,7540,23
82,67,24,91,0.7719505248985733,7955,23
10,61,29,90,0.6811351672649317,7297,23
73,99,88,187,0.3231036212176924,148892,24
81,86,26,112,0.5078849187829875,7057,24
41,68,29,97,0.4007221813260036,7030,24
97,56,17,73,0.2967494902088675,6381,24
84,48,18,66,0.3528968188818497,6893,24
62,99,96,195,0.6528778780570526,153562,25
16,85,36,121,0.6343220141024898,8102,25
14,83,37,120,0.6483525822655324,7431,25
83,84,31,115,0.6204006568943597,7328,25
43,80,30,110,0.6047160587901604,8241,25
59,99,95,194,0.6768868190660331,109260,26
31,95,34,129,0.6497301327828008,7462,26
5,82,25,107,0.758972442727062,7594,26
78,63,24,87,0.7612971989047341,7336,26
86,60,25,85,0.7148314867509749,7513,26
18,99,93,192,0.5960677148482565,148341,27
6,91,36,127,0.6824358768699355,47797,27
43,90,36,126,0.7168656723870576,6997,27
22,85,41,126,0.572262604120709,16963,27
77,83,38,121,0.5848424287886023,7673,27
56,99,86,185,0.4289459567034695,154692,28
87,84,24,108,0.41651502513519145,8610,28
32,81,26,107,0.483344475394632,7058,28
76,72,24,96,0.5237194824693183,6864,28
54,73,22,95,0.4956477050460278,7126,28
91,99,95,194,0.6505048380264022,175856,29
9,94,38,132,0.6828312462904287,8468,29
50,94,33,127,0.6894260660797492,7635,29
90,83,30,113,0.6345946939211078,7902,29
12,80,27,107,0.7252127677466309,7967,29
54,99,94,193,0.4942602314398756,157950,30
31,79,30,109,0.5196923374747147,7331,30
38,77,22,99,0.4749996179638428,7207,30
67,75,20,95,0.5872336665647301,7170,30
89,71,23,94,0.5846658161451947,7147,30
