node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
65,38,9,47,0.4083792779805624,5329,36
8,99,96,195,0.5112074488076899,286705,37
87,59,27,86,0.5417189086218638,6312,37
78,56,27,83,0.5372338082275677,5809,37
38,58,22,80,0.5987035752761396,5645,37
96,44,12,56,0.4657845937215706,30192,37
32,99,99,198,0.6086518627241619,295976,38
24,86,47,133,0.5820591226103113,7316,38
89,79,31,110,0.5696755739111367,5869,38
99,70,30,100,0.6644244278024842,6130,38
5,70,28,98,0.5937563225606646,25601,38
68,99,98,197,0.653337627604301,324994,39
62,86,44,130,0.7221269147785501,6351,39
23,85,39,124,0.7014825371376092,8964,39
54,81,35,116,0.6800196475776217,6207,39
26,77,35,112,0.6467518874754031,6230,39
34,99,91,190,0.6304991671186413,196196,40
18,98,91,189,0.541897956470289,181364,40
0,26,6,32,0.5888780565950869,5463,40
96,19,9,28,0.5863751713900814,5743,40
79,16,9,25,0.4872389280677379,5787,40
23,99,92,191,0.6467566796595932,168650,41
53,99,89,188,0.5977766551963866,154659,41
50,30,5,35,0.6252673917446463,5652,41
15,27,6,33,0.6206141867558662,5991,41
54,24,8,32,0.8581722712187126,29648,41
72,98,97,195,0.6505470505890676,316160,42
66,79,27,106,0.8299780253572986,7525,42
7,70,34,104,0.6285949919211559,8024,42
91,42,10,52,0.7154280247175859,6043,42
81,29,8,37,0.7140403494953275,5959,42
42,98,98,196,0.6595652989250298,305268,43
27,80,36,116,0.583617929207078,6334,43
83,67,36,103,0.7876870045031188,11631,43
63,69,31,100,0.6712601406372173,7927,43
10,67,31,98,0.6217063707249934,7108,43
43,99,99,198,0.5522232814241339,307257,44
59,68,29,97,0.6039384954308189,7023,44
83,76,20,96,0.5111626616881669,5858,44
96,74,21,95,0.5854394059864431,6056,44
9,65,24,89,0.6420811309027891,6352,44
36,99,97,196,0.6240995547240893,326431,45
44,92,28,120,0.634227625794751,8666,45
75,70,22,92,0.6188594594095701,6261,45
25,61,28,89,0.6668823961942377,6200,45
89,60,28,88,0.5703026456660127,5708,45
64,98,95,193,0.6759928314610328,178285,46
48,68,23,91,0.6690226482490267,5793,46
0,63,27,90,0.6282299584909183,5989,46
5,59,31,90,0.6563020331668733,6558,46
61,58,31,89,0.5674671174072979,5987,46
43,99,97,196,0.5418620686323912,306660,47
84,57,38,95,0.5857667719650949,6128,47
50,53,38,91,0.5820723075736671,6642,47
79,52,37,89,0.6331256403447617,5459,47
87,47,41,88,0.5438036977375007,5323,47
65,98,95,193,0.6712008433676828,247336,48
90,75,29,104,0.7400451194544049,6209,48
64,75,29,104,0.7887119440177568,7805,48
71,65,32,97,0.6843707709230975,7274,48
75,68,26,94,0.607992585421133,6231,48
63,99,98,197,0.6866398874047317,326770,49
94,91,43,134,0.7021202926823616,6987,49
34,64,29,93,0.7182323382587622,6580,49
55,63,29,92,0.7078784968490128,6261,49
44,59,33,92,0.6516333415262231,6263,49
