node_id,in_degree,out_degree,weighted_degree,strat,payoff,Run
36,88,27,115,0.7992400863857849,7758,15
90,82,31,113,0.8393843635493676,8311,15
61,99,90,189,0.4600043732041543,59119,16
93,97,35,132,0.5055278588068557,15841,16
74,79,32,111,0.5193526684984326,9230,16
46,80,28,108,0.4027002207245168,7835,16
92,68,36,104,0.5605661683367271,7576,16
78,99,83,182,0.5256739244617483,69913,17
34,91,41,132,0.5041076972645715,8222,17
58,83,25,108,0.5775416730731561,8437,17
18,76,30,106,0.5955523566161988,7975,17
30,77,23,100,0.5455695741811155,8222,17
82,99,85,184,0.6384263027050945,37566,18
68,94,35,129,0.7674123686072479,8300,18
58,93,31,124,0.8511684876068677,8833,18
15,87,32,119,0.8203808086782379,10181,18
92,88,31,119,0.8537980414787552,8646,18
73,99,87,186,0.5625800369873623,67992,19
4,84,48,132,0.6615533130602949,8250,19
10,77,45,122,0.844906009205848,8438,19
6,75,44,119,0.6400256688412681,7942,19
25,73,43,116,0.8113802927393202,8048,19
75,99,89,188,0.4820894645371293,76953,20
28,88,43,131,0.8541702649826222,8067,20
40,87,33,120,0.9785690053094624,8151,20
16,87,32,119,0.9615045830360788,8213,20
35,83,35,118,0.839767616676686,8406,20
93,99,88,187,0.4963647440258679,60305,21
54,96,35,131,0.5984279122699688,7489,21
68,83,38,121,0.4943067632451894,7597,21
97,78,30,108,0.5429139171490553,7637,21
59,79,28,107,0.6476325708762227,7350,21
97,99,85,184,0.6279180789223728,55733,22
49,96,32,128,0.8374075080509592,8756,22
75,83,31,114,0.6337898633211746,8692,22
70,79,33,112,0.727656508769515,8591,22
69,74,30,104,0.7365149945187579,8802,22
56,99,78,177,0.6135236266833359,39921,23
11,99,76,175,0.5354455071037362,38434,23
16,90,37,127,0.6453937628643651,8575,23
88,85,30,115,0.5538034586593615,8273,23
48,85,26,111,0.6792512051610345,19328,23
95,99,90,189,0.5172862560015179,70730,24
90,87,38,125,0.5421238057202066,8008,24
36,92,32,124,0.5147236623661222,7978,24
76,82,34,116,0.6374392257046072,8950,24
9,87,29,116,0.6049505903669151,7955,24
24,99,91,190,0.5544118096770557,47283,25
33,88,37,125,0.6063044503050886,8111,25
49,87,34,121,0.6166910711222219,8146,25
63,77,35,112,0.6122090841933391,25919,25
72,67,36,103,0.5788855989334781,8075,25
36,99,81,180,0.6404559244694998,36674,26
77,99,76,175,0.5908937657766664,36361,26
60,97,34,131,0.5123320692478937,9509,26
70,84,30,114,0.6849807549965945,9272,26
92,76,37,113,0.6615957480987485,8492,26
68,99,82,181,0.5758163156580961,54550,27
89,97,35,132,0.6247639675029568,9450,27
65,81,25,106,0.7768633184001835,6936,27
90,78,27,105,0.6005334179528173,7202,27
54,68,25,93,0.8360992580502167,7053,27
44,99,72,171,0.6815521043128319,39385,28
90,99,61,160,0.5043411392179711,39669,28
47,91,27,118,0.5955097734118123,8448,28
41,87,28,115,0.6630036196947963,8175,28
31,89,24,113,0.7049759709908321,7848,28
23,99,82,181,0.3785605118978923,67663,29
76,80,38,118,0.5655561589633175,8277,29
73,78,37,115,0.3835616262320248,7312,29
66,81,33,114,0.4159778146008404,7877,29
15,74,39,113,0.2956189934934141,7900,29
99,99,80,179,0.6292271718879763,33548,30
8,99,78,177,0.6955244841614886,35090,30
69,92,38,130,0.4706124112095061,8596,30
29,92,35,127,0.6807939058352139,8309,30
81,88,38,126,0.6428681683450728,22947,30
3,99,86,185,0.49989039147861297,55672,31
47,93,40,133,0.4889787988331768,8824,31
94,89,36,125,0.5652676960107328,9014,31
88,80,39,119,0.56219701603185,8203,31
60,90,29,119,0.5800422206996341,8263,31
41,99,76,175,0.3917181887877276,58224,32
33,85,32,117,0.2909433001933824,7833,32
59,75,26,101,0.4049065773768656,7909,32
45,72,29,101,0.3707547092505384,7618,32
53,78,22,100,0.5657869490990325,7259,32
92,99,74,173,0.5119929782850097,37098,33
8,99,70,169,0.5606908437764649,38015,33
65,92,30,122,0.5217224297533712,8380,33
62,73,31,104,0.3831319782841597,8490,33
98,76,24,100,0.5782956326498948,8235,33
47,99,78,177,0.33610604560480284,79222,34
90,87,31,118,0.6487803907124811,8090,34
16,86,27,113,0.9563267394290056,7507,34
34,77,30,107,0.7029789130990531,8176,34
26,63,34,97,0.4763934081445129,8448,34
29,99,64,163,0.33322367755758864,53748,35
13,76,13,89,0.5286069799528161,6753,35
11,69,16,85,0.2550368272120561,6938,35
53,50,18,68,0.3917713783570261,6794,35
68,51,15,66,0.3259432412522119,6864,35
76,99,84,183,0.5239321379430706,69885,36
42,92,31,123,0.4914903539238766,7910,36
19,88,27,115,0.7928842812649204,7769,36
29,83,30,113,0.5850090787187763,8099,36
37,78,34,112,0.565875122507567,8337,36
74,99,85,184,0.5778185372527719,51234,37
71,92,30,122,0.6299248136462661,7412,37
53,82,34,116,0.7067682619383815,7139,37
68,72,38,110,0.6215008689850645,8099,37
94,73,29,102,0.5490153017099463,7378,37
96,99,88,187,0.5223829287894656,53462,38
33,96,41,137,0.6180190169430833,8127,38
2,95,40,135,0.6451640031697383,8081,38
47,92,33,125,0.7353800427856698,7971,38
61,87,34,121,0.7015999943752489,7952,38
24,99,82,181,0.4242559679538016,72894,39
17,98,40,138,0.7210009907873203,8253,39
52,93,30,123,0.7963923034257194,8078,39
16,88,33,121,0.6781037942102571,8705,39
2,89,31,120,0.6079476380991651,8340,39
75,99,84,183,0.5438185622100454,62313,40
96,92,35,127,0.6456072758461183,7753,40
77,87,37,124,0.8164545388972625,8031,40
66,77,33,110,0.6137792539060829,8027,40
40,78,31,109,0.5860416995005998,9183,40
45,99,84,183,0.5653359104886191,65345,41
92,85,34,119,0.4843261005886458,7958,41
43,85,33,118,0.6457460785529402,8014,41
21,79,33,112,0.5595463113988377,8289,41
35,75,32,107,0.6804474834697263,9206,41
98,99,83,182,0.6884313510454473,55820,42
63,94,33,127,0.4589180238705981,8567,42
31,84,33,117,0.5723166092931197,8008,42
14,84,30,114,0.7218433014541369,8136,42
2,82,31,113,0.8524781881224947,7422,42
25,99,59,158,0.5300635700876704,35646,43
87,99,57,156,0.5951989961699814,35366,43
82,77,25,102,0.6705413389602007,7994,43
11,70,25,95,0.5373703512653911,7561,43
77,66,26,92,0.5579241994402653,7936,43
5,99,73,172,0.3116389013072444,74981,44
16,89,27,116,0.7464485040912002,7760,44
2,85,20,105,0.23809755249468456,7902,44
35,88,16,104,0.6968879654420723,8242,44
22,68,17,85,0.21458724246164576,7973,44
38,99,88,187,0.5372633149124363,62873,45
51,93,39,132,0.6572020857557309,8137,45
16,83,29,112,0.5796570586022243,8329,45
21,78,30,108,0.5234407598642563,8053,45
44,76,31,107,0.5699071199405019,7931,45
30,99,85,184,0.4100278709927753,70175,46
1,92,42,134,0.6785082650222943,7882,46
99,96,35,131,0.7299811713783823,7703,46
2,91,35,126,0.6669986505609299,7558,46
71,87,31,118,0.4698065877930714,7848,46
89,99,82,181,0.35181572070058936,47058,47
44,79,34,113,0.371423519295736,7383,47
16,68,41,109,0.5968575276710585,6870,47
93,78,29,107,0.6426799919168001,7162,47
39,75,30,105,0.676605557773975,7940,47
35,99,81,180,0.4607003950923349,55548,48
23,86,31,117,0.5053458459243668,8251,48
9,80,34,114,0.6124743483637084,8464,48
22,79,34,113,0.5474284438411811,8387,48
47,82,29,111,0.4540700109865171,8446,48
89,99,92,191,0.5886743728349269,62915,49
72,81,44,125,0.6238108986776932,8868,49
40,86,36,122,0.8270218639230975,8615,49
51,78,43,121,0.6557205280781927,8630,49
56,86,35,121,0.7146082608196789,8634,49
